x,y
1.0,3.05566668510437
2.0,3.069866895675659
3.0,3.1644668579101562
4.0,3.3725998401641846
5.0,3.207033157348633
6.0,3.1833667755126953
7.0,3.3016669750213623
8.0,3.561800003051758
9.0,3.6989667415618896
10.0,3.840866804122925
11.0,4.015866756439209
12.0,3.9260332584381104
13.0,4.044300079345703
14.0,3.9875333309173584
15.0,4.238199710845947
16.0,4.365900039672852
17.0,4.181433200836182
18.0,3.8976333141326904
19.0,3.2637665271759033
20.0,2.696166753768921
21.0,2.544800043106079
22.0,2.5542666912078857
23.0,2.7571334838867188
24.0,3.2243998050689697
25.0,3.591933250427246
26.0,3.806833267211914
27.0,3.8157331943511963
28.0,4.292299747467041
29.0,4.1458001136779785
30.0,3.9267666339874268
31.0,3.8463332653045654
32.0,3.825900077819824
33.0,4.802366733551025
34.0,4.8687663078308105
35.0,4.696666717529297
36.0,4.907199859619141
37.0,5.049766540527344
38.0,5.409366607666016
39.0,5.81713342666626
40.0,5.834966659545898
41.0,5.381999969482422
42.0,5.064566135406494
43.0,5.039599895477295
44.0,4.925467014312744
45.0,5.107366561889648
46.0,5.317800045013428
