x,y
1.0,6.825713157653809
2.0,7.716000556945801
3.0,8.683122634887695
4.0,9.109332084655762
5.0,9.708390235900879
6.0,9.734115600585938
7.0,9.629667282104492
8.0,9.77881908416748
9.0,9.323214530944824
10.0,8.895705223083496
11.0,8.274782180786133
12.0,7.565147876739502
13.0,6.965189456939697
14.0,6.3785576820373535
15.0,5.7121758460998535
16.0,5.257447719573975
17.0,4.837804317474365
18.0,4.496647357940674
19.0,4.104399681091309
20.0,3.669457197189331
21.0,3.262829065322876
22.0,2.909757137298584
23.0,2.7532811164855957
24.0,2.8947906494140625
25.0,3.0667190551757812
26.0,3.4315381050109863
27.0,3.6532809734344482
28.0,3.76019024848938
29.0,3.6204001903533936
30.0,3.4374759197235107
31.0,3.1792333126068115
32.0,3.18999981880188
33.0,3.2265617847442627
34.0,3.334195375442505
35.0,3.3924574851989746
36.0,3.444309711456299
37.0,3.4216480255126953
38.0,3.3242855072021484
39.0,3.444828510284424
40.0,3.602571487426758
41.0,3.7610909938812256
42.0,3.7764954566955566
43.0,3.8779242038726807
44.0,3.944018840789795
45.0,3.9042811393737793
46.0,3.9932479858398438
