x,y
1.0,0.32716667652130127
2.0,1.3488000631332397
3.0,2.349400043487549
4.0,3.351900100708008
5.0,3.5968000888824463
6.0,3.2141666412353516
7.0,2.6516666412353516
8.0,2.666966676712036
9.0,2.7913334369659424
10.0,3.1815998554229736
11.0,3.8703668117523193
12.0,3.835900068283081
13.0,3.830199956893921
14.0,3.788100004196167
15.0,3.8645999431610107
16.0,3.690533399581909
17.0,3.48009991645813
18.0,3.2275333404541016
19.0,3.0189998149871826
20.0,2.9405667781829834
21.0,3.0228335857391357
22.0,2.9492666721343994
23.0,3.0781333446502686
24.0,3.2265331745147705
25.0,3.304166793823242
26.0,3.661566734313965
27.0,3.428300142288208
28.0,2.9709999561309814
29.0,2.8728668689727783
30.0,2.7739334106445312
31.0,2.8236000537872314
32.0,3.0620334148406982
33.0,3.1424331665039062
34.0,3.3884665966033936
35.0,3.7248666286468506
36.0,4.0192999839782715
37.0,4.301533222198486
38.0,4.3864665031433105
39.0,4.532400131225586
40.0,4.462066650390625
41.0,4.3480000495910645
42.0,4.241533279418945
43.0,3.9792001247406006
44.0,4.138866901397705
45.0,4.06850004196167
46.0,4.152166843414307
