x,y
1.0,0.2511666715145111
2.0,0.6244333386421204
3.0,1.0480833053588867
4.0,1.5121666193008423
5.0,1.7912832498550415
6.0,1.922533392906189
7.0,2.078350067138672
8.0,2.139349937438965
9.0,2.220233201980591
10.0,2.219566822052002
11.0,2.3070833683013916
12.0,2.2414498329162598
13.0,2.132049798965454
14.0,2.0418832302093506
15.0,1.8655333518981934
16.0,1.803216576576233
17.0,1.7760167121887207
18.0,1.8695167303085327
19.0,1.8681834936141968
20.0,1.8575834035873413
21.0,1.76211678981781
22.0,1.593999981880188
23.0,2.2093164920806885
24.0,2.580049991607666
25.0,2.806500196456909
26.0,2.9189999103546143
27.0,3.1876165866851807
28.0,5.826216220855713
29.0,5.2142333984375
30.0,4.455600261688232
31.0,3.5619001388549805
32.0,2.9960663318634033
33.0,2.887666702270508
34.0,3.498983383178711
35.0,3.7694499492645264
36.0,4.020483493804932
37.0,4.050116539001465
38.0,4.2550835609436035
39.0,4.616716384887695
40.0,4.981833457946777
41.0,5.151500225067139
42.0,5.5233001708984375
43.0,5.623666763305664
44.0,5.4897332191467285
45.0,5.215516567230225
46.0,4.7697834968566895
