x,y
1.0,3.745966672897339
2.0,3.7119333744049072
3.0,3.6779000759124756
4.0,3.9721996784210205
5.0,4.336566925048828
6.0,4.658933162689209
7.0,4.953233242034912
8.0,4.759033203125
9.0,4.348633289337158
10.0,3.7980334758758545
11.0,3.3595333099365234
12.0,3.1333000659942627
13.0,3.193366765975952
14.0,3.1934001445770264
15.0,3.3135335445404053
16.0,3.531733274459839
17.0,3.4876668453216553
18.0,3.4756667613983154
19.0,3.409600019454956
20.0,3.2915000915527344
21.0,3.1934001445770264
22.0,3.1902999877929688
23.0,3.200166702270508
24.0,3.2874996662139893
25.0,3.2881667613983154
26.0,3.49043345451355
27.0,3.6452999114990234
28.0,4.766333103179932
29.0,4.674799919128418
30.0,4.316400051116943
31.0,4.154733180999756
32.0,4.253633499145508
33.0,4.90673303604126
34.0,5.356966495513916
35.0,5.846866607666016
36.0,6.092000484466553
37.0,6.167433261871338
38.0,6.40203332901001
39.0,6.566166400909424
40.0,6.33323335647583
41.0,5.792333602905273
42.0,5.361166477203369
43.0,4.8202338218688965
44.0,4.722033500671387
45.0,4.95883321762085
46.0,4.754766941070557
