x,y
1.0,7.924733638763428
2.0,8.563667297363281
3.0,9.51953411102295
4.0,10.648833274841309
5.0,11.594833374023438
6.0,12.486366271972656
7.0,13.120333671569824
8.0,13.155033111572266
9.0,13.041132926940918
10.0,12.090167045593262
11.0,10.559666633605957
12.0,8.8410005569458
13.0,7.295666217803955
14.0,6.577499866485596
15.0,6.067333221435547
16.0,5.923733234405518
17.0,5.829599857330322
18.0,5.34423303604126
19.0,4.893499851226807
20.0,4.566633224487305
21.0,4.299167156219482
22.0,3.990299940109253
23.0,4.280533313751221
24.0,4.532466888427734
25.0,5.053866863250732
26.0,5.482566833496094
27.0,5.609300136566162
28.0,5.921333312988281
29.0,5.969066619873047
30.0,6.111499786376953
31.0,6.187833309173584
32.0,6.118633270263672
33.0,6.131233215332031
34.0,6.010766983032227
35.0,5.964733123779297
36.0,6.242599964141846
37.0,6.34386682510376
38.0,6.300833225250244
39.0,6.685367107391357
40.0,6.825599670410156
41.0,6.861999988555908
42.0,6.939899921417236
43.0,6.846399784088135
44.0,6.825633525848389
45.0,6.612666606903076
46.0,6.5191330909729
