x,y
1.0,2.2316999435424805
2.0,2.5032331943511963
3.0,2.7618331909179688
4.0,3.227299928665161
5.0,3.5066001415252686
6.0,3.716066598892212
7.0,3.9151668548583984
8.0,3.814333200454712
9.0,3.9643001556396484
10.0,4.207433700561523
11.0,4.548733234405518
12.0,4.84356689453125
13.0,4.941799640655518
14.0,5.091800212860107
15.0,5.143533229827881
16.0,5.084033489227295
17.0,4.662499904632568
18.0,4.065166473388672
19.0,3.6048667430877686
20.0,3.2505998611450195
21.0,3.3669331073760986
22.0,3.5541999340057373
23.0,3.8106000423431396
24.0,4.392300128936768
25.0,4.603233337402344
26.0,5.037199974060059
27.0,5.026500225067139
28.0,5.419166564941406
29.0,5.173099994659424
30.0,4.896566390991211
31.0,4.808033466339111
32.0,4.637899875640869
33.0,4.6082000732421875
34.0,4.636566638946533
35.0,4.891932964324951
36.0,5.414366245269775
37.0,6.00576639175415
38.0,6.719466686248779
39.0,7.496266841888428
40.0,7.520299911499023
41.0,7.239266872406006
42.0,6.7589335441589355
43.0,6.091200351715088
44.0,4.933500289916992
45.0,3.689300298690796
46.0,2.1928999423980713
