x,y
1.0,10.1024169921875
2.0,10.76990032196045
3.0,11.342267036437988
4.0,12.432049751281738
5.0,13.355866432189941
6.0,14.60260009765625
7.0,15.341850280761719
8.0,15.214934349060059
9.0,14.380915641784668
10.0,12.603866577148438
11.0,10.429950714111328
12.0,8.97344970703125
13.0,8.162217140197754
14.0,7.226716995239258
15.0,6.627767086029053
16.0,6.146683216094971
17.0,5.646549701690674
18.0,5.321633815765381
19.0,4.9255499839782715
20.0,4.9028496742248535
21.0,4.903017044067383
22.0,4.493349552154541
23.0,4.418616771697998
24.0,4.640850067138672
25.0,4.766233444213867
26.0,5.07438325881958
27.0,5.150933265686035
28.0,5.395599842071533
29.0,5.107583522796631
30.0,4.883300304412842
31.0,4.738717079162598
32.0,4.527733325958252
33.0,4.9885334968566895
34.0,5.422583103179932
35.0,5.399266719818115
36.0,5.570733547210693
37.0,5.492617130279541
38.0,5.491049289703369
39.0,5.605016708374023
40.0,5.724033355712891
41.0,5.728383541107178
42.0,5.669332981109619
43.0,5.800317287445068
44.0,5.959116458892822
45.0,6.078266620635986
46.0,6.183883190155029
