x,y
1.0,3.3774664402008057
2.0,3.604299783706665
3.0,3.814833402633667
4.0,4.19956636428833
5.0,4.466866493225098
6.0,4.758432865142822
7.0,5.236299991607666
8.0,5.207966327667236
9.0,5.394233226776123
10.0,5.288933277130127
11.0,5.179633617401123
12.0,5.284900188446045
13.0,5.345633029937744
14.0,5.718233585357666
15.0,5.985533237457275
16.0,5.78303337097168
17.0,5.430699825286865
18.0,4.632900238037109
19.0,3.750033378601074
20.0,3.2964999675750732
21.0,3.033233404159546
22.0,3.1142666339874268
23.0,3.450500249862671
24.0,4.13730001449585
25.0,4.462833404541016
26.0,4.699033260345459
27.0,4.674600124359131
28.0,5.462500095367432
29.0,4.932466506958008
30.0,4.50463342666626
31.0,3.923999786376953
32.0,3.949666738510132
33.0,5.0046000480651855
34.0,5.347733020782471
35.0,5.508333206176758
36.0,6.092733383178711
37.0,6.444766998291016
38.0,6.931366443634033
39.0,7.731933116912842
40.0,7.531766891479492
41.0,7.298266887664795
42.0,6.675600051879883
43.0,6.312299728393555
44.0,6.134366512298584
45.0,5.9564666748046875
46.0,4.774066925048828
