x,y
1.0,8.54450798034668
2.0,9.341875076293945
3.0,10.139687538146973
4.0,10.675801277160645
5.0,10.919859886169434
6.0,10.977203369140625
7.0,10.890748023986816
8.0,10.763626098632812
9.0,10.573103904724121
10.0,10.031656265258789
11.0,9.027348518371582
12.0,8.193713188171387
13.0,7.741015911102295
14.0,7.227972507476807
15.0,6.836008071899414
16.0,6.421651840209961
17.0,5.910488605499268
18.0,5.602513790130615
19.0,5.578183650970459
20.0,5.685919284820557
21.0,5.652724266052246
22.0,5.487520217895508
23.0,5.2185492515563965
24.0,5.21353006362915
25.0,5.220085144042969
26.0,5.352673053741455
27.0,5.316098690032959
28.0,5.474759101867676
29.0,5.314172744750977
30.0,5.063382625579834
31.0,4.881132125854492
32.0,4.726644515991211
33.0,4.664295673370361
34.0,4.726934909820557
35.0,4.7485880851745605
36.0,5.00178861618042
37.0,5.334761619567871
38.0,5.695072650909424
39.0,5.895817756652832
40.0,5.74528169631958
41.0,5.398947715759277
42.0,5.04258918762207
43.0,4.817134857177734
44.0,4.735116004943848
45.0,4.765268325805664
46.0,4.778937339782715
