x,y
1.0,2.4686334133148193
2.0,2.5432002544403076
3.0,2.5607333183288574
4.0,2.4861667156219482
5.0,2.6527998447418213
6.0,2.7667999267578125
7.0,3.1702334880828857
8.0,3.3938331604003906
9.0,3.5692331790924072
10.0,3.7840664386749268
11.0,3.564833402633667
12.0,3.635033369064331
13.0,3.6613333225250244
14.0,3.5692665576934814
15.0,3.8454999923706055
16.0,3.911266565322876
17.0,3.6963999271392822
18.0,3.5209999084472656
19.0,3.2754666805267334
20.0,3.06499981880188
21.0,3.0430667400360107
22.0,3.0488336086273193
23.0,3.5291335582733154
24.0,3.909733533859253
25.0,4.123233318328857
26.0,4.416900157928467
27.0,4.1045331954956055
28.0,4.5543999671936035
29.0,4.473233222961426
30.0,4.304966449737549
31.0,3.9583332538604736
32.0,3.6564998626708984
33.0,4.052900314331055
34.0,4.291399955749512
35.0,4.531066417694092
36.0,5.004133224487305
37.0,4.866033554077148
38.0,4.793400287628174
39.0,5.219933032989502
40.0,5.101966857910156
41.0,4.988433361053467
42.0,4.892333507537842
43.0,4.51230001449585
44.0,4.237100124359131
45.0,4.219633102416992
46.0,4.08856725692749
