x,y
1.0,2.8145999908447266
2.0,2.7374000549316406
3.0,2.8637332916259766
4.0,3.102433204650879
5.0,3.3129665851593018
6.0,3.614800214767456
7.0,3.63586688041687
8.0,3.78326678276062
9.0,3.937666893005371
10.0,3.951700210571289
11.0,3.951700210571289
12.0,3.797266721725464
13.0,3.572666883468628
14.0,3.544600248336792
15.0,3.916599988937378
16.0,3.895533323287964
17.0,3.8393666744232178
18.0,3.656933546066284
19.0,3.298933267593384
20.0,3.249799966812134
21.0,3.341066598892212
22.0,3.288599967956543
23.0,3.326066732406616
24.0,3.702033281326294
25.0,3.695333480834961
26.0,3.851300001144409
27.0,3.9395999908447266
28.0,4.191333770751953
29.0,4.09196662902832
30.0,4.000866413116455
31.0,4.0019001960754395
32.0,3.974733352661133
33.0,3.7856333255767822
34.0,3.787933349609375
35.0,3.8019001483917236
36.0,3.9362335205078125
37.0,4.220499515533447
38.0,4.292600154876709
39.0,4.344900131225586
40.0,4.439499378204346
41.0,4.8246331214904785
42.0,4.966566562652588
43.0,5.061166763305664
44.0,5.040899753570557
45.0,4.4462666511535645
46.0,4.331399917602539
