x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,8.870133399963379
26.0,15.210467338562012
27.0,11.326133728027344
28.0,11.64626693725586
29.0,10.854966163635254
30.0,15.062298774719238
31.0,15.991700172424316
32.0,11.931500434875488
33.0,9.205065727233887
34.0,12.530667304992676
35.0,13.633999824523926
36.0,14.342833518981934
37.0,12.932666778564453
38.0,14.652900695800781
39.0,14.473233222961426
40.0,15.067466735839844
41.0,12.019500732421875
42.0,13.178366661071777
43.0,16.20319938659668
44.0,13.661334037780762
45.0,8.147366523742676
46.0,0.0
