x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,5.767266750335693
26.0,10.30989933013916
27.0,8.72819995880127
28.0,8.382367134094238
29.0,8.464799880981445
30.0,9.832566261291504
31.0,10.7972993850708
32.0,8.717366218566895
33.0,7.113366603851318
34.0,8.236300468444824
35.0,9.423033714294434
36.0,8.420666694641113
37.0,13.849499702453613
38.0,17.423566818237305
39.0,21.81949806213379
40.0,20.10813331604004
41.0,15.488899230957031
42.0,19.98870086669922
43.0,22.775968551635742
44.0,22.102333068847656
45.0,11.238933563232422
46.0,0.0
