x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,4.254366397857666
26.0,12.181766510009766
27.0,13.814900398254395
28.0,16.22480010986328
29.0,17.308866500854492
30.0,19.21563148498535
31.0,19.53383445739746
32.0,15.940766334533691
33.0,14.752933502197266
34.0,14.380167961120605
35.0,14.523933410644531
36.0,15.267433166503906
37.0,13.883533477783203
38.0,15.737065315246582
39.0,14.903698921203613
40.0,16.221498489379883
41.0,13.25529956817627
42.0,15.379834175109863
43.0,18.785734176635742
44.0,17.904434204101562
45.0,9.018733024597168
46.0,0.0
