x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,7.940799713134766
26.0,17.418365478515625
27.0,15.356600761413574
28.0,15.090800285339355
29.0,15.351532936096191
30.0,21.427335739135742
31.0,17.86956787109375
32.0,11.849300384521484
33.0,10.209965705871582
34.0,13.585366249084473
35.0,15.646698951721191
36.0,14.703999519348145
37.0,15.562766075134277
38.0,15.834467887878418
39.0,18.73819923400879
40.0,17.566232681274414
41.0,12.390067100524902
42.0,16.99956703186035
43.0,21.06300163269043
44.0,16.802932739257812
45.0,7.367433547973633
46.0,0.0
