x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,7.180399417877197
26.0,15.664633750915527
27.0,15.293533325195312
28.0,16.1200008392334
29.0,14.816399574279785
30.0,16.717866897583008
31.0,17.052534103393555
32.0,15.426133155822754
33.0,13.19990062713623
34.0,13.757667541503906
35.0,16.53923225402832
36.0,19.72410011291504
37.0,13.705300331115723
38.0,14.435933113098145
39.0,20.23423194885254
40.0,21.11590003967285
41.0,13.83566665649414
42.0,12.822265625
43.0,19.283666610717773
44.0,18.377031326293945
45.0,8.831733703613281
46.0,0.0
