x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,5.6504998207092285
26.0,7.0587005615234375
27.0,7.274799823760986
28.0,8.125033378601074
29.0,9.033499717712402
30.0,5.598800182342529
31.0,8.296500205993652
32.0,7.302966594696045
33.0,6.585999965667725
34.0,6.2646002769470215
35.0,6.014933109283447
36.0,7.764766693115234
37.0,10.886466979980469
38.0,11.03393268585205
39.0,11.232766151428223
40.0,14.619200706481934
41.0,15.462432861328125
42.0,14.319832801818848
43.0,12.958000183105469
44.0,13.373499870300293
45.0,9.09416675567627
46.0,0.0
