x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,6.442999362945557
26.0,6.1551337242126465
27.0,8.198699951171875
28.0,7.174499988555908
29.0,7.039366245269775
30.0,13.136134147644043
31.0,10.594765663146973
32.0,8.693333625793457
33.0,6.484266757965088
34.0,5.1977667808532715
35.0,8.835999488830566
36.0,8.612966537475586
37.0,8.652066230773926
38.0,9.250834465026855
39.0,9.7611665725708
40.0,9.836999893188477
41.0,7.97766637802124
42.0,6.611799716949463
43.0,9.738299369812012
44.0,11.117066383361816
45.0,5.882299900054932
46.0,0.0
