x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,4.307433605194092
26.0,8.496399879455566
27.0,6.891566753387451
28.0,8.169899940490723
29.0,11.2351655960083
30.0,9.593032836914062
31.0,7.957399845123291
32.0,4.43683385848999
33.0,5.335333347320557
34.0,5.935466766357422
35.0,5.854267120361328
36.0,6.210033416748047
37.0,11.977534294128418
38.0,11.348166465759277
39.0,12.010066986083984
40.0,15.428333282470703
41.0,15.162400245666504
42.0,15.667766571044922
43.0,14.379199981689453
44.0,16.044933319091797
45.0,9.43203353881836
46.0,0.0
