x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,9.287699699401855
26.0,19.920331954956055
27.0,14.062000274658203
28.0,14.564300537109375
29.0,14.66623306274414
30.0,18.59546661376953
31.0,16.906532287597656
32.0,14.323132514953613
33.0,10.053999900817871
34.0,11.588066101074219
35.0,15.883267402648926
36.0,13.919499397277832
37.0,14.354100227355957
38.0,19.55073356628418
39.0,17.5582332611084
40.0,19.900901794433594
41.0,16.68116569519043
42.0,15.053400993347168
43.0,21.42913246154785
44.0,17.96616554260254
45.0,9.00320053100586
46.0,0.0
