x,y
1.0,28.40285873413086
2.0,22.310239791870117
3.0,26.902381896972656
4.0,23.65904998779297
5.0,21.61857032775879
6.0,21.616432189941406
7.0,19.24976348876953
8.0,17.226903915405273
9.0,17.01047706604004
10.0,17.717618942260742
11.0,21.160715103149414
12.0,28.386905670166016
13.0,33.99547576904297
14.0,35.49000549316406
15.0,32.73595428466797
16.0,42.059288024902344
17.0,42.23333740234375
18.0,45.49952697753906
19.0,57.294525146484375
20.0,63.486663818359375
21.0,69.29237365722656
22.0,60.15119171142578
23.0,57.57881164550781
24.0,43.8169059753418
25.0,52.484519958496094
26.0,56.574283599853516
27.0,71.78095245361328
28.0,67.71976470947266
29.0,61.6640510559082
30.0,65.75284576416016
31.0,43.57047653198242
32.0,51.77119445800781
33.0,47.5821418762207
34.0,44.235713958740234
35.0,51.178810119628906
36.0,38.35071563720703
37.0,37.26404571533203
38.0,30.848331451416016
39.0,21.55381202697754
40.0,22.589523315429688
41.0,22.98690414428711
42.0,26.066905975341797
43.0,28.946195602416992
44.0,32.122615814208984
45.0,34.490238189697266
46.0,28.853809356689453
