x,y
1.0,35.524600982666016
2.0,32.837303161621094
3.0,34.285560607910156
4.0,29.561901092529297
5.0,7.984285354614258
6.0,11.95301342010498
7.0,13.40476131439209
8.0,14.087935447692871
9.0,31.97793960571289
10.0,22.33936882019043
11.0,25.53730010986328
12.0,41.03396987915039
13.0,21.98586654663086
14.0,33.78778076171875
15.0,48.148250579833984
16.0,51.42173767089844
17.0,70.58889770507812
18.0,66.20142364501953
19.0,65.01873016357422
20.0,82.68523406982422
21.0,88.96016693115234
22.0,78.51953125
23.0,75.76716613769531
24.0,56.89872741699219
25.0,58.2858772277832
26.0,38.754913330078125
27.0,46.664283752441406
28.0,61.45905303955078
29.0,66.09905242919922
30.0,84.02238464355469
31.0,74.93951416015625
32.0,73.38079071044922
33.0,64.38174438476562
34.0,56.79349899291992
35.0,48.40095520019531
36.0,33.3979377746582
37.0,28.777936935424805
38.0,29.523967742919922
39.0,25.776037216186523
40.0,32.58127212524414
41.0,24.624441146850586
42.0,31.706985473632812
43.0,38.279998779296875
44.0,37.88111877441406
45.0,31.403648376464844
46.0,21.349838256835938
