x,y
1.0,22.400754928588867
2.0,21.5081729888916
3.0,22.231185913085938
4.0,22.29462242126465
5.0,18.525264739990234
6.0,17.660858154296875
7.0,16.057531356811523
8.0,16.772367477416992
9.0,17.680749893188477
10.0,18.44032096862793
11.0,19.4963436126709
12.0,21.061294555664062
13.0,22.306669235229492
14.0,20.093542098999023
15.0,21.042146682739258
16.0,21.86752700805664
17.0,22.153871536254883
18.0,26.774839401245117
19.0,27.4891414642334
20.0,30.53860855102539
21.0,34.30086135864258
22.0,34.40956115722656
23.0,34.958065032958984
24.0,29.054298400878906
25.0,31.366127014160156
26.0,29.85063934326172
27.0,35.38117599487305
28.0,41.71968078613281
29.0,31.11355209350586
30.0,27.300315856933594
31.0,21.064836502075195
32.0,21.05290412902832
33.0,24.139141082763672
34.0,22.442474365234375
35.0,24.228599548339844
36.0,23.90333366394043
37.0,20.316980361938477
38.0,19.4779109954834
39.0,16.58601951599121
40.0,19.680110931396484
41.0,16.58720588684082
42.0,19.37419319152832
43.0,22.077848434448242
44.0,25.443010330200195
45.0,27.671184539794922
46.0,24.45978546142578
