x,y
1.0,11.81530475616455
2.0,10.994702339172363
3.0,9.067049026489258
4.0,9.066119194030762
5.0,7.976009368896484
6.0,9.811863899230957
7.0,10.390486717224121
8.0,9.800004005432129
9.0,10.979889869689941
10.0,9.888251304626465
11.0,16.23343849182129
12.0,26.891035079956055
13.0,31.24956703186035
14.0,31.663434982299805
15.0,34.65388488769531
16.0,39.523773193359375
17.0,48.447208404541016
18.0,55.59923553466797
19.0,62.06083679199219
20.0,65.10748291015625
21.0,70.04857635498047
22.0,67.63519287109375
23.0,59.70087432861328
24.0,48.93743133544922
25.0,43.689659118652344
26.0,40.06912612915039
27.0,57.668853759765625
28.0,67.34848022460938
29.0,66.67544555664062
30.0,71.39022827148438
31.0,63.864044189453125
32.0,60.894588470458984
33.0,56.53681945800781
34.0,52.30158615112305
35.0,47.496726989746094
36.0,41.36819839477539
37.0,36.790321350097656
38.0,28.300220489501953
39.0,31.487764358520508
40.0,29.011098861694336
41.0,24.41120147705078
42.0,22.14972686767578
43.0,26.06584930419922
44.0,34.425472259521484
45.0,40.793060302734375
46.0,41.773990631103516
