x,y
1.0,26.09666633605957
2.0,25.860000610351562
3.0,25.133333206176758
4.0,31.220001220703125
5.0,31.996665954589844
6.0,23.696664810180664
7.0,27.93000030517578
8.0,20.90333366394043
9.0,21.93666648864746
10.0,30.746665954589844
11.0,18.99333381652832
12.0,29.470001220703125
13.0,21.9233341217041
14.0,26.889999389648438
15.0,50.369998931884766
16.0,44.426666259765625
17.0,42.723331451416016
18.0,47.76666259765625
19.0,33.37333297729492
20.0,14.293334007263184
21.0,22.850000381469727
22.0,36.17000198364258
23.0,42.1533317565918
24.0,53.05666732788086
25.0,62.983333587646484
26.0,49.83333206176758
27.0,45.85666275024414
28.0,38.89332962036133
29.0,39.14332962036133
30.0,47.16999816894531
31.0,30.760000228881836
32.0,48.573333740234375
33.0,33.28333282470703
34.0,26.489999771118164
35.0,55.87333297729492
36.0,57.31666946411133
37.0,65.60333251953125
38.0,61.31999588012695
39.0,55.54666519165039
40.0,48.883331298828125
41.0,35.53000259399414
42.0,42.276668548583984
43.0,48.60666275024414
44.0,52.29000473022461
45.0,53.443328857421875
46.0,49.35333251953125
