x,y
1.0,7.65500020980835
2.0,8.337499618530273
3.0,15.489166259765625
4.0,11.293334007263184
5.0,13.105834007263184
6.0,15.903332710266113
7.0,18.668333053588867
8.0,17.732500076293945
9.0,34.901668548583984
10.0,39.2933349609375
11.0,40.4083366394043
12.0,46.35666275024414
13.0,45.348331451416016
14.0,40.9474983215332
15.0,37.1341667175293
16.0,41.40666580200195
17.0,41.96833419799805
18.0,46.34416580200195
19.0,43.60750198364258
20.0,53.00082778930664
21.0,40.872501373291016
22.0,40.08916091918945
23.0,42.78916549682617
24.0,43.5775032043457
25.0,52.01832962036133
26.0,59.64833450317383
27.0,53.12916564941406
28.0,62.83250045776367
29.0,67.97416687011719
30.0,47.8408317565918
31.0,30.693334579467773
32.0,23.56416893005371
33.0,24.573333740234375
34.0,29.385833740234375
35.0,34.7349967956543
36.0,35.82666778564453
37.0,28.42783546447754
38.0,19.165502548217773
39.0,17.864999771118164
40.0,27.001665115356445
41.0,20.420835494995117
42.0,21.420000076293945
43.0,33.5716667175293
44.0,39.970001220703125
45.0,45.38750076293945
46.0,36.16749954223633
