x,y
1.0,21.618667602539062
2.0,21.609333038330078
3.0,21.85919189453125
4.0,21.880897521972656
5.0,20.299379348754883
6.0,20.621158599853516
7.0,20.00124740600586
8.0,23.45484733581543
9.0,35.39047622680664
10.0,37.9148063659668
11.0,41.836124420166016
12.0,49.84293746948242
13.0,48.90027618408203
14.0,52.68110275268555
15.0,59.217529296875
16.0,61.74440002441406
17.0,68.61678314208984
18.0,71.94217681884766
19.0,72.27132415771484
20.0,78.7817611694336
21.0,82.09341430664062
22.0,76.54244995117188
23.0,70.37088775634766
24.0,54.65296173095703
25.0,41.348304748535156
26.0,40.68661880493164
27.0,59.40707015991211
28.0,69.74039459228516
29.0,73.05580139160156
30.0,75.64440155029297
31.0,66.3280258178711
32.0,61.45797348022461
33.0,52.66592788696289
34.0,47.24176025390625
35.0,42.46969223022461
36.0,32.061866760253906
37.0,27.44513511657715
38.0,25.39568519592285
39.0,20.170663833618164
40.0,22.207944869995117
41.0,22.18328857421875
42.0,23.00423240661621
43.0,29.146841049194336
44.0,35.4600830078125
45.0,38.70662307739258
46.0,35.4020881652832
