x,y
1.0,45.41999816894531
2.0,15.523333549499512
3.0,11.62833309173584
4.0,18.60999870300293
5.0,3.7300002574920654
6.0,18.72166633605957
7.0,30.206666946411133
8.0,22.3700008392334
9.0,33.733333587646484
10.0,30.290000915527344
11.0,17.80500030517578
12.0,25.77166748046875
13.0,24.06999969482422
14.0,19.30499839782715
15.0,24.17833137512207
16.0,24.274999618530273
17.0,32.0716667175293
18.0,39.461666107177734
19.0,70.75
20.0,71.94833374023438
21.0,89.01000213623047
22.0,77.00499725341797
23.0,57.07999801635742
24.0,57.45333480834961
25.0,21.866666793823242
26.0,29.780000686645508
27.0,22.101667404174805
28.0,33.10667037963867
29.0,28.66666603088379
30.0,68.46333312988281
31.0,83.11499786376953
32.0,57.19166946411133
33.0,77.45000457763672
34.0,26.14166831970215
35.0,17.763334274291992
36.0,50.25166702270508
37.0,33.67499923706055
38.0,24.986665725708008
39.0,39.119998931884766
40.0,12.688332557678223
41.0,27.62999725341797
42.0,28.33333396911621
43.0,36.47999954223633
44.0,37.46500015258789
45.0,49.535003662109375
46.0,56.37833786010742
